task_id,model,condition,strategy,sample_id,passed,max_char_similarity,max_token_jaccard,distance_to_gold,distance_to_distractor,snippet_functions_called,n_distractor_specific_markers,distractor_specific_literals,distractor_specific_functions
fluxon_l2_010,LongCat-2.0,distractor,standard,0,False,0.540,0.507,0.653,0.460,2,7,"['""Parse a packet but return \'ver\' instead of \'version\' (key mismatch).""', ""'-'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'"", '3']","['parse_fluxon_packet_wrong_key', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_010,LongCat-2.0,distractor,standard,1,False,0.660,0.537,0.599,0.340,1,3,"[""'ver'"", '3']",['parse_fluxon_packet_wrong_key']
fluxon_l2_010,LongCat-2.0,distractor,standard,2,False,0.366,0.450,0.714,0.634,1,3,"[""'ver'"", '3']",['parse_fluxon_packet_wrong_key']
fluxon_l2_010,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.617,0.441,0.563,0.383,0,2,"[""'-'"", '3']",[]
fluxon_l2_010,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.442,0.358,0.634,0.558,0,2,"[""'-'"", '3']",[]
fluxon_l2_011,LongCat-2.0,distractor,standard,0,False,0.434,0.476,0.699,0.566,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_011,LongCat-2.0,distractor,standard,1,False,0.471,0.380,0.618,0.529,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_011,LongCat-2.0,distractor,standard,2,False,0.458,0.425,0.642,0.542,0,10,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0', '89']",[]
fluxon_l2_011,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.490,0.429,0.619,0.510,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_011,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.531,0.429,0.630,0.469,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_012,LongCat-2.0,distractor,standard,0,False,0.486,0.408,0.619,0.514,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_012,LongCat-2.0,distractor,standard,1,False,0.553,0.478,0.634,0.447,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l2_012,LongCat-2.0,distractor,standard,2,False,0.469,0.429,0.645,0.531,0,4,"[""'alpha'"", ""'beta'"", '10.0', '100.0']",[]
fluxon_l2_012,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.549,0.429,0.623,0.451,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_012,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.542,0.449,0.626,0.458,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_013,LongCat-2.0,distractor,standard,0,False,0.553,0.443,0.630,0.447,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_013,LongCat-2.0,distractor,standard,1,False,0.426,0.448,0.683,0.574,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_013,LongCat-2.0,distractor,standard,2,False,0.476,0.395,0.613,0.524,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_013,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.555,0.443,0.629,0.445,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_013,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.468,0.437,0.636,0.532,0,10,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0', '89']",[]
fluxon_l2_014,LongCat-2.0,distractor,standard,0,False,0.500,0.471,0.606,0.500,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_014,LongCat-2.0,distractor,standard,1,False,0.459,0.395,0.629,0.541,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_014,LongCat-2.0,distractor,standard,2,False,0.491,0.464,0.613,0.509,0,10,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0', '89']",[]
fluxon_l2_014,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.572,0.450,0.627,0.428,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_014,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.532,0.429,0.632,0.468,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_015,LongCat-2.0,distractor,standard,0,False,0.483,0.449,0.624,0.517,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_015,LongCat-2.0,distractor,standard,1,False,0.497,0.443,0.641,0.503,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_015,LongCat-2.0,distractor,standard,2,False,0.503,0.483,0.600,0.497,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_015,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.504,0.462,0.605,0.496,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_015,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.486,0.449,0.622,0.514,0,9,"[""'-'"", ""'A'"", ""'alpha'"", ""'beta'"", '0', '1', '10', '10.0', '100.0']",[]
fluxon_l2_016,LongCat-2.0,distractor,standard,0,False,0.410,0.518,0.868,0.590,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_016,LongCat-2.0,distractor,standard,1,False,0.246,0.298,0.909,0.754,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_016,LongCat-2.0,distractor,standard,2,False,0.294,0.449,0.913,0.706,2,8,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_016,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.198,0.260,0.897,0.802,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_016,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.305,0.500,0.922,0.695,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_017,LongCat-2.0,distractor,standard,0,False,0.085,0.234,0.892,0.915,2,5,"[""'alpha'"", ""'beta'"", '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_017,LongCat-2.0,distractor,standard,1,False,0.338,0.468,0.887,0.662,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_017,LongCat-2.0,distractor,standard,2,False,0.299,0.412,0.913,0.701,2,8,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_017,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.181,0.409,0.884,0.819,0,2,"[""'ABCDEFG'"", '2']",[]
fluxon_l2_017,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.089,0.146,0.948,0.911,0,3,"[""'ABCDEFG'"", '100.0', '2']",[]
fluxon_l2_018,LongCat-2.0,distractor,standard,0,False,0.260,0.469,0.913,0.740,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_018,LongCat-2.0,distractor,standard,1,False,0.302,0.458,0.911,0.698,2,8,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_018,LongCat-2.0,distractor,standard,2,False,0.178,0.345,0.903,0.822,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_018,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.214,0.270,0.924,0.786,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_018,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.341,0.381,0.892,0.659,0,2,"[""'ABCDEFG'"", '2']",[]
fluxon_l2_019,LongCat-2.0,distractor,standard,0,False,0.415,0.527,0.871,0.585,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_019,LongCat-2.0,distractor,standard,1,False,0.421,0.483,0.869,0.579,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_019,LongCat-2.0,distractor,standard,2,False,0.330,0.372,0.893,0.670,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_019,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.151,0.298,0.921,0.849,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_019,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.317,0.536,0.919,0.683,2,10,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_020,LongCat-2.0,distractor,standard,0,False,0.298,0.449,0.897,0.702,2,8,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']","['normalize_channel_value_swapped', 'token_value_digit_only']"
fluxon_l2_020,LongCat-2.0,distractor,standard,1,False,0.349,0.468,0.882,0.651,1,9,"[""'ABCDEFG'"", ""'Convert a token using only the digit (ignores the letter).'"", ""'Normalize with alpha and beta swapped (wrong branch).'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",['token_value_digit_only']
fluxon_l2_020,LongCat-2.0,distractor,standard,2,False,0.198,0.268,0.894,0.802,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_020,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.255,0.302,0.890,0.745,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_020,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.275,0.302,0.891,0.725,0,6,"[""'ABCDEFG'"", ""'alpha'"", ""'beta'"", '10.0', '100.0', '2']",[]
fluxon_l2_021,LongCat-2.0,distractor,standard,0,False,0.547,0.500,0.672,0.453,0,2,"[""'A'"", '10']",[]
fluxon_l2_021,LongCat-2.0,distractor,standard,1,False,0.652,0.633,0.677,0.348,0,2,"[""'A'"", '10']",[]
fluxon_l2_021,LongCat-2.0,distractor,standard,2,False,0.543,0.523,0.706,0.457,0,2,"[""'A'"", '10']",[]
fluxon_l2_021,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.472,0.410,0.712,0.528,0,2,"[""'A'"", '10']",[]
fluxon_l2_021,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.478,0.441,0.709,0.522,0,2,"[""'A'"", '10']",[]
fluxon_l2_022,LongCat-2.0,distractor,standard,0,False,0.513,0.490,0.700,0.487,0,2,"[""'A'"", '10']",[]
fluxon_l2_022,LongCat-2.0,distractor,standard,1,False,0.609,0.581,0.650,0.391,0,2,"[""'A'"", '10']",[]
fluxon_l2_022,LongCat-2.0,distractor,standard,2,False,0.341,0.500,0.708,0.659,0,2,"[""'A'"", '10']",[]
fluxon_l2_022,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.482,0.475,0.741,0.518,0,2,"[""'A'"", '10']",[]
fluxon_l2_022,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.511,0.511,0.727,0.489,0,2,"[""'A'"", '10']",[]
fluxon_l2_023,LongCat-2.0,distractor,standard,0,False,0.484,0.447,0.741,0.516,0,2,"[""'A'"", '10']",[]
fluxon_l2_023,LongCat-2.0,distractor,standard,1,False,0.577,0.543,0.682,0.423,0,2,"[""'A'"", '10']",[]
fluxon_l2_023,LongCat-2.0,distractor,standard,2,False,0.530,0.511,0.712,0.470,0,2,"[""'A'"", '10']",[]
fluxon_l2_023,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.439,0.474,0.784,0.561,0,2,"[""'A'"", '10']",[]
fluxon_l2_023,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.555,0.528,0.690,0.445,0,2,"[""'A'"", '10']",[]
fluxon_l2_024,LongCat-2.0,distractor,standard,0,False,0.301,0.465,0.736,0.699,0,2,"[""'A'"", '10']",[]
fluxon_l2_024,LongCat-2.0,distractor,standard,1,False,0.338,0.518,0.714,0.662,0,2,"[""'A'"", '10']",[]
fluxon_l2_024,LongCat-2.0,distractor,standard,2,False,0.444,0.506,0.769,0.556,0,2,"[""'A'"", '10']",[]
fluxon_l2_024,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.529,0.495,0.711,0.471,0,2,"[""'A'"", '10']",[]
fluxon_l2_024,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.533,0.500,0.709,0.467,0,2,"[""'A'"", '10']",[]
fluxon_l2_025,LongCat-2.0,distractor,standard,0,False,0.359,0.543,0.695,0.641,0,2,"[""'A'"", '10']",[]
fluxon_l2_025,LongCat-2.0,distractor,standard,1,False,0.503,0.466,0.719,0.497,0,2,"[""'A'"", '10']",[]
fluxon_l2_025,LongCat-2.0,distractor,standard,2,False,0.526,0.442,0.696,0.474,0,2,"[""'A'"", '10']",[]
fluxon_l2_025,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.329,0.469,0.714,0.671,0,2,"[""'A'"", '10']",[]
fluxon_l2_025,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.510,0.453,0.720,0.490,0,2,"[""'A'"", '10']",[]
fluxon_l2_026,LongCat-2.0,distractor,standard,0,False,0.445,0.407,0.875,0.555,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_026,LongCat-2.0,distractor,standard,1,False,0.118,0.271,0.866,0.882,2,2,[],"['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_026,LongCat-2.0,distractor,standard,2,False,0.373,0.373,0.737,0.627,2,7,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_026,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.201,0.225,0.844,0.799,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l2_026,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.077,0.141,0.928,0.923,0,4,"[""'['"", ""']'"", ""'ver'"", '3']",[]
fluxon_l2_027,LongCat-2.0,distractor,standard,0,False,0.466,0.420,0.708,0.534,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_027,LongCat-2.0,distractor,standard,1,False,0.369,0.350,0.735,0.631,2,6,"[""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_027,LongCat-2.0,distractor,standard,2,False,0.429,0.358,0.728,0.571,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_027,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.095,0.183,0.880,0.905,0,3,"[""'['"", ""']'"", ""'ver'""]",[]
fluxon_l2_027,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.260,0.312,0.824,0.740,1,6,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'['"", ""']'"", ""'ver'"", '3']",['decode_fluxon_frame_strip_brackets']
fluxon_l2_028,LongCat-2.0,distractor,standard,0,False,0.198,0.225,0.908,0.802,2,2,[],"['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_028,LongCat-2.0,distractor,standard,1,False,0.434,0.429,0.702,0.566,2,6,"[""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_028,LongCat-2.0,distractor,standard,2,False,0.179,0.231,0.903,0.821,2,2,[],"['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_028,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.090,0.208,0.920,0.910,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l2_028,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.284,0.271,0.813,0.716,1,3,"[""'['"", ""']'""]",['validate_fluxon_packet_empty_v3']
fluxon_l2_029,LongCat-2.0,distractor,standard,0,False,0.087,0.230,0.918,0.913,2,2,[],"['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_029,LongCat-2.0,distractor,standard,1,False,0.322,0.326,0.768,0.678,2,6,"[""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_029,LongCat-2.0,distractor,standard,2,False,0.114,0.333,0.912,0.886,2,3,"[""'ver'""]","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_029,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.200,0.217,0.846,0.800,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l2_029,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.117,0.234,0.857,0.883,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l2_030,LongCat-2.0,distractor,standard,0,False,0.364,0.360,0.738,0.636,2,6,"[""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_030,LongCat-2.0,distractor,standard,1,False,0.131,0.294,0.878,0.869,0,3,"[""'['"", ""']'"", ""'ver'""]",[]
fluxon_l2_030,LongCat-2.0,distractor,standard,2,False,0.679,0.596,0.601,0.321,2,8,"[""'Decode a frame by simply stripping brackets (incomplete parsing).'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'['"", ""']'"", ""'ver'"", '3']","['decode_fluxon_frame_strip_brackets', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_030,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.198,0.262,0.846,0.802,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l2_030,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.191,0.254,0.851,0.809,0,3,"[""'['"", ""']'"", '3']",[]
fluxon_l2_031,LongCat-2.0,distractor,standard,0,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_031,LongCat-2.0,distractor,standard,1,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_031,LongCat-2.0,distractor,standard,2,False,0.095,0.167,0.873,0.905,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_032,LongCat-2.0,distractor,standard,0,False,0.433,0.432,0.722,0.567,2,6,"[""'Attempt repair but never recompute checksum (missing step).'"", ""'FXN::'"", ""'Validate but allow empty payload for version 3 instead of version 1.'"", ""'ver'""]","['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_032,LongCat-2.0,distractor,standard,1,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_032,LongCat-2.0,distractor,standard,2,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_032,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_032,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_033,LongCat-2.0,distractor,standard,1,False,0.384,0.365,0.930,0.616,0,2,"[""'FXN::'"", ""'ver'""]",[]
fluxon_l2_033,LongCat-2.0,distractor,standard,2,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_034,LongCat-2.0,distractor,standard,0,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_034,LongCat-2.0,distractor,standard,1,False,0.345,0.404,0.858,0.655,2,3,"[""'ver'""]","['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
fluxon_l2_034,LongCat-2.0,distractor,standard,2,False,0.106,0.162,0.877,0.894,2,2,[],"['repair_fluxon_packet_no_checksum', 'validate_fluxon_packet_empty_v3']"
